word,semantic_score,count_complete,count_aufklaerung,count_kunstepoche,rel_count_complete,rel_count_aufklaerung,rel_count_kunstepoche,zeta_score
entflammen,0.05,375,269.0,106.0,0.0001032102232616,0.0001286312014345,6.8736945654366e-05,0.0439024390243902
abend,0.0,1991,1062.0,929.0,0.0005479774787036,0.0005078302450687,0.0006024209671028,0.0
lachen,0.05,4324,2425.0,1899.0,0.0011900826810217,0.0011595935445307,0.0012314288660154,0.0
besucher,0.11,12,0.0,12.0,3.302727144371286e-06,0.0,7.781541017475396e-06,0.1
mordgeist,0.02,18,16.0,2.0,4.954090716556929e-06,7.650926479378362e-06,1.296923502912566e-06,-0.0642276422764228
dokument,0.04,13,6.0,7.0,3.5779544064022266e-06,2.869097429766886e-06,4.539232260193981e-06,0.0024390243902439
bärt,0.04,23,3.0,20.0,6.330227026711632e-06,1.434548714883443e-06,1.296923502912566e-05,0.117886178861789
fremd,0.17,3098,1316.0,1782.0,0.0008526540577718,0.0006292887029288,0.001155558841095,0.024390243902439
tröstend,0.03,63,46.0,17.0,1.733931750794925e-05,2.199641362821279e-05,1.102384977475681e-05,-0.0170731707317073
burmeister,0.23,11,0.0,11.0,3.027499882340345e-06,0.0,7.133079266019113e-06,0.0333333333333333
hemme,0.47,15,13.0,2.0,4.128408930464107e-06,6.216377764494919e-06,1.296923502912566e-06,-0.113008130081301
durchfahren,0.08,18,10.0,8.0,4.954090716556929e-06,4.781829049611476e-06,5.187694011650264e-06,-0.0463414634146341
verewigen,0.06,67,51.0,16.0,1.844022655607301e-05,2.438732815301853e-05,1.0375388023300527e-05,-0.296747967479675
unterbleiben,0.03,18,6.0,12.0,4.954090716556929e-06,2.869097429766886e-06,7.781541017475396e-06,0.175609756097561
härchen,0.1,37,29.0,8.0,1.0183408695144798e-05,1.3867304243873282e-05,5.187694011650264e-06,-0.0617886178861788
laubig,0.1,23,11.0,12.0,6.330227026711632e-06,5.260011954572624e-06,7.781541017475396e-06,0.0113821138211382
bekleiden,0.0,179,118.0,61.0,4.926567990353835e-05,5.642558278541542e-05,3.955616683883326e-05,0.0146341463414635
wahrnehmen,0.06,52,45.0,7.0,1.4311817625608906e-05,2.1518230723251644e-05,4.539232260193981e-06,-0.232520325203252
ungetreue,0.08,19,18.0,1.0,5.2293179785878695e-06,8.607292289300657e-06,6.48461751456283e-07,-0.13739837398374
beschädigen,0.1,16,10.0,6.0,4.403636192495048e-06,4.781829049611476e-06,3.890770508737698e-06,0.0113821138211382
entflog,0.08,21,19.0,2.0,5.77977250264975e-06,9.085475194261804e-06,1.296923502912566e-06,-0.128455284552846
patriarche,0.06,17,9.0,8.0,4.678863454525989e-06,4.3036461446503285e-06,5.187694011650264e-06,0.0113821138211382
meinung,0.16,377,286.0,91.0,0.0001037606777856,0.0001367603108188,5.901001938252175e-05,-0.353658536585366
ungewittern,0.06,15,11.0,4.0,4.128408930464107e-06,5.260011954572624e-06,2.593847005825132e-06,-0.0308943089430894
sträucher,0.05,17,6.0,11.0,4.678863454525989e-06,2.869097429766886e-06,7.133079266019113e-06,0.102439024390244
selbander,0.05,14,7.0,7.0,3.853181668433167e-06,3.347280334728033e-06,4.539232260193981e-06,0.0601626016260163
gürtend,0.04,12,12.0,0.0,3.302727144371286e-06,5.738194859533772e-06,0.0,-0.024390243902439
wundergab,0.0,11,7.0,4.0,3.027499882340345e-06,3.347280334728033e-06,2.593847005825132e-06,0.0178861788617886
scheuen,0.02,848,567.0,281.0,0.0002333927182022,0.0002711297071129,0.0001822177521592,0.0154471544715447
entfernt,0.04,277,218.0,59.0,7.623795158257052e-05,0.0001042438732815,3.8259243335920696e-05,-0.378048780487805
seifensieder,0.05,11,11.0,0.0,3.027499882340345e-06,5.260011954572624e-06,0.0,-0.0487804878048781
scheidung,0.03,47,42.0,5.0,1.2935681315454204e-05,2.00836820083682e-05,3.242308757281415e-06,-0.14390243902439
purpurne,0.05,24,16.0,8.0,6.605454288742572e-06,7.650926479378362e-06,5.187694011650264e-06,-0.0065040650406504
funkeln,0.09,635,336.0,299.0,0.0001747693113896,0.0001606694560669,0.0001938900636854,0.113008130081301
wonnetage,0.12,11,8.0,3.0,3.027499882340345e-06,3.825463239689181e-06,1.945385254368849e-06,-0.0642276422764228
schmacht,0.03,43,25.0,18.0,1.183477226733044e-05,1.195457262402869e-05,1.1672311526213091e-05,0.0560975609756098
borste,0.67,11,5.0,6.0,3.027499882340345e-06,2.390914524805738e-06,3.890770508737698e-06,-0.0065040650406504
aufgestanden,0.02,24,14.0,10.0,6.605454288742572e-06,6.694560669456067e-06,6.48461751456283e-06,-0.0130081300813008
absagen,0.01,25,8.0,17.0,6.880681550773512e-06,3.825463239689181e-06,1.102384977475681e-05,0.0934959349593496
nachwuchs,0.09,12,2.0,10.0,3.302727144371286e-06,9.563658099222952e-07,6.48461751456283e-06,0.142276422764228
göttliche,0.01,123,82.0,41.0,3.3852953229805684e-05,3.921099820681411e-05,2.6586931809707603e-05,0.0276422764227642
einatmen,0.03,11,4.0,7.0,3.027499882340345e-06,1.9127316198445905e-06,4.539232260193981e-06,0.0178861788617886
trugt,0.06,13,5.0,8.0,3.5779544064022266e-06,2.390914524805738e-06,5.187694011650264e-06,0.0268292682926829
vogelsteller,0.0,23,10.0,13.0,6.330227026711632e-06,4.781829049611476e-06,8.430002768931679e-06,0.144715447154472
blau,0.03,2579,1106.0,1473.0,0.0007098111087777,0.000528870292887,0.0009551841598951,0.0
erdulder,0.01,28,28.0,0.0,7.706363336866335e-06,1.3389121338912134e-05,0.0,-0.170731707317073
blumenkränz,0.03,13,6.0,7.0,3.5779544064022266e-06,2.869097429766886e-06,4.539232260193981e-06,0.0268292682926829
verschwommen,0.57,11,0.0,11.0,3.027499882340345e-06,0.0,7.133079266019113e-06,0.133333333333333
dick,0.08,522,398.0,124.0,0.0001436686307801,0.0001903167961745,8.040925718057909e-05,0.0463414634146342
aussaat,0.09,49,41.0,8.0,1.3486135839516084e-05,1.960549910340705e-05,5.187694011650264e-06,-0.192682926829268
feierkleider,0.04,11,11.0,0.0,3.027499882340345e-06,5.260011954572624e-06,0.0,-0.170731707317073
flammn,0.06,28,26.0,2.0,7.706363336866335e-06,1.243275552898984e-05,1.296923502912566e-06,-0.13739837398374
entschlafenen,0.05,28,24.0,4.0,7.706363336866335e-06,1.1476389719067544e-05,2.593847005825132e-06,-0.152845528455285
vorsang,0.4,12,12.0,0.0,3.302727144371286e-06,5.738194859533772e-06,0.0,-0.146341463414634
asarg,0.6,12,12.0,0.0,3.302727144371286e-06,5.738194859533772e-06,0.0,-0.0487804878048781
regung,0.03,249,194.0,55.0,6.853158824570418e-05,9.276748356246264e-05,3.5665396330095565e-05,-0.131707317073171
tändler,0.04,11,7.0,4.0,3.027499882340345e-06,3.347280334728033e-06,2.593847005825132e-06,-0.0065040650406504
bahre,0.11,201,99.0,102.0,5.532067966821904e-05,4.7340107591153615e-05,6.614309864854087e-05,0.223577235772358
posaunen,0.06,85,66.0,19.0,2.339431727262994e-05,3.156007172743574e-05,1.2320773277669376e-05,-0.18780487804878
spüren,0.02,835,497.0,338.0,0.0002298147637958,0.0002376569037656,0.0002191800719922,0.0951219512195121
blauen,0.11,22,2.0,20.0,6.054999764680691e-06,9.563658099222952e-07,1.296923502912566e-05,0.242276422764228
fass,0.12,33,16.0,17.0,9.082499647021035e-06,7.650926479378362e-06,1.102384977475681e-05,-0.119512195121951
sammlen,0.07,107,70.0,37.0,2.944931703731063e-05,3.3472803347280334e-05,2.3993084803882472e-05,-0.0544715447154471
berührn,0.02,12,10.0,2.0,3.302727144371286e-06,4.781829049611476e-06,1.296923502912566e-06,-0.0642276422764228
entgegenhalten,0.07,12,0.0,12.0,3.302727144371286e-06,0.0,7.781541017475396e-06,0.1
greife,0.05,14,8.0,6.0,3.853181668433167e-06,3.825463239689181e-06,3.890770508737698e-06,0.0024390243902439
tötende,0.55,18,8.0,10.0,4.954090716556929e-06,3.825463239689181e-06,6.48461751456283e-06,0.0691056910569105
herziehen,0.06,12,6.0,6.0,3.302727144371286e-06,2.869097429766886e-06,3.890770508737698e-06,-0.0065040650406504
menschenlieb,0.02,14,13.0,1.0,3.853181668433167e-06,6.216377764494919e-06,6.48461751456283e-07,-0.13739837398374
scheuer,0.17,123,52.0,71.0,3.3852953229805684e-05,2.486551105797968e-05,4.604078435339609e-05,0.209756097560976
seuchen,0.15,29,25.0,4.0,7.981590598897274e-06,1.195457262402869e-05,2.593847005825132e-06,-0.152845528455285
neuberin,0.25,90,90.0,0.0,2.4770453582784645e-05,4.303646144650329e-05,0.0,-0.024390243902439
besetzt,0.05,13,9.0,4.0,3.5779544064022266e-06,4.3036461446503285e-06,2.593847005825132e-06,-0.0219512195121951
waffne,0.05,21,17.0,4.0,5.77977250264975e-06,8.12910938433951e-06,2.593847005825132e-06,-0.177235772357724
überstreut,0.09,34,29.0,5.0,9.357726909051978e-06,1.3867304243873282e-05,3.242308757281415e-06,-0.14390243902439
fesselen,0.04,17,9.0,8.0,4.678863454525989e-06,4.3036461446503285e-06,5.187694011650264e-06,0.0447154471544715
nachlassen,0.31,20,17.0,3.0,5.50454524061881e-06,8.12910938433951e-06,1.945385254368849e-06,-0.128455284552846
geck,0.2,83,61.0,22.0,2.284386274856806e-05,2.9169157202630008e-05,1.4266158532038226e-05,0.0341463414634146
zypress,0.06,42,20.0,22.0,1.15595450052995e-05,9.563658099222952e-06,1.4266158532038226e-05,0.0227642276422764
verfloßen,0.02,29,27.0,2.0,7.981590598897274e-06,1.2910938433950989e-05,1.296923502912566e-06,-0.259349593495935
sekt,0.06,25,18.0,7.0,6.880681550773512e-06,8.607292289300657e-06,4.539232260193981e-06,-0.119512195121951
betrug,0.07,111,93.0,18.0,3.0550226085434395e-05,4.447101016138673e-05,1.1672311526213091e-05,-0.400813008130081
schopplein,0.05,12,4.0,8.0,3.302727144371286e-06,1.9127316198445905e-06,5.187694011650264e-06,0.117886178861789
krächzt,0.08,14,6.0,8.0,3.853181668433167e-06,2.869097429766886e-06,5.187694011650264e-06,0.0601626016260163
bulle,0.17,30,16.0,14.0,8.256817860928215e-06,7.650926479378362e-06,9.078464520387962e-06,-0.104065040650407
blauem,0.08,14,10.0,4.0,3.853181668433167e-06,4.781829049611476e-06,2.593847005825132e-06,-0.0308943089430894
tausenden,0.02,26,22.0,4.0,7.155908812804453e-06,1.0520023909145249e-05,2.593847005825132e-06,-0.119512195121951
besonnen,0.13,21,14.0,7.0,5.77977250264975e-06,6.694560669456067e-06,4.539232260193981e-06,0.102439024390244
selinde,0.01,37,37.0,0.0,1.0183408695144798e-05,1.7692767483562464e-05,0.0,-0.146341463414634
setzetn,0.07,149,126.0,23.0,4.100886204261014e-05,6.02510460251046e-05,1.4914620283494508e-05,-0.376422764227642
gebrechlich,0.03,24,7.0,17.0,6.605454288742572e-06,3.347280334728033e-06,1.102384977475681e-05,0.0780487804878049
lanz,0.06,30,13.0,17.0,8.256817860928215e-06,6.216377764494919e-06,1.102384977475681e-05,0.0626016260162601
dort,0.03,110,57.0,53.0,3.027499882340345e-05,2.725642558278541e-05,3.4368472827183e-05,0.167479674796748
gebetten,0.11,60,7.0,53.0,1.651363572185643e-05,3.347280334728033e-06,3.4368472827183e-05,0.435772357723577
opferduft,0.05,18,13.0,5.0,4.954090716556929e-06,6.216377764494919e-06,3.242308757281415e-06,-0.0308943089430894
zeuginn,0.58,30,30.0,0.0,8.256817860928215e-06,1.4345487148834429e-05,0.0,-0.121951219512195
gewisse,0.11,11,9.0,2.0,3.027499882340345e-06,4.3036461446503285e-06,1.296923502912566e-06,-0.0642276422764228
morscher,0.47,11,7.0,4.0,3.027499882340345e-06,3.347280334728033e-06,2.593847005825132e-06,-0.0065040650406504
selbiger,0.02,15,15.0,0.0,4.128408930464107e-06,7.172743574417214e-06,0.0,-0.0487804878048781
muttermilch,0.04,17,16.0,1.0,4.678863454525989e-06,7.650926479378362e-06,6.48461751456283e-07,-0.113008130081301
lüftch,0.08,56,25.0,31.0,1.541272667373267e-05,1.195457262402869e-05,2.010231429514477e-05,0.113821138211382
wachsen,0.05,2041,947.0,1094.0,0.0005617388418051,0.0004528392109982,0.0007094171560931,0.0
glänzest,0.04,34,25.0,9.0,9.357726909051978e-06,1.195457262402869e-05,5.836155763106546e-06,-0.150406504065041
labetrunk,0.03,12,4.0,8.0,3.302727144371286e-06,1.9127316198445905e-06,5.187694011650264e-06,0.0845528455284553
romantik,0.18,32,0.0,32.0,8.807272384990096e-06,0.0,2.075077604660105e-05,0.366666666666667
aar,0.1,26,10.0,16.0,7.155908812804453e-06,4.781829049611476e-06,1.0375388023300527e-05,0.135772357723577
hörtesen,0.06,17,14.0,3.0,4.678863454525989e-06,6.694560669456067e-06,1.945385254368849e-06,-0.0552845528455285
dümm,0.1,16,10.0,6.0,4.403636192495048e-06,4.781829049611476e-06,3.890770508737698e-06,0.0024390243902439
lebenswort,0.05,12,8.0,4.0,3.302727144371286e-06,3.825463239689181e-06,2.593847005825132e-06,-0.0552845528455285
härte,0.12,83,45.0,38.0,2.284386274856806e-05,2.1518230723251644e-05,2.4641546555338755e-05,0.158536585365854
webst,0.04,11,6.0,5.0,3.027499882340345e-06,2.869097429766886e-06,3.242308757281415e-06,0.0268292682926829
gewitter,0.05,286,149.0,137.0,7.871499694084899e-05,7.1249252839211e-05,8.883925994951076e-05,0.117073170731707
vermeßen,0.05,18,8.0,10.0,4.954090716556929e-06,3.825463239689181e-06,6.48461751456283e-06,-0.0398373983739837
geige,0.13,179,22.0,157.0,4.926567990353835e-05,1.0520023909145249e-05,0.0001018084949786,0.504878048780488
unlust,0.03,46,31.0,15.0,1.2660454053423263e-05,1.4823670053795575e-05,9.726926271844245e-06,-0.108130081300813
tranke,0.17,50,18.0,32.0,1.3761363101547025e-05,8.607292289300657e-06,2.075077604660105e-05,0.204878048780488
altertum,0.05,121,90.0,31.0,3.33024987057438e-05,4.303646144650329e-05,2.010231429514477e-05,-0.196747967479675
wonnegedank,0.39,16,16.0,0.0,4.403636192495048e-06,7.650926479378362e-06,0.0,-0.0975609756097561
aljama,0.53,36,36.0,0.0,9.908181433113856e-06,1.7214584578601314e-05,0.0,-0.0487804878048781
durchschauert,0.0,18,11.0,7.0,4.954090716556929e-06,5.260011954572624e-06,4.539232260193981e-06,-0.0463414634146341
bezwung,0.04,293,131.0,162.0,8.064158777506556e-05,6.264196054991034e-05,0.0001050508037359,0.259349593495935
umflossen,0.02,71,36.0,35.0,1.954113560419677e-05,1.7214584578601314e-05,2.2696161300969903e-05,0.15609756097561
gemäld,0.06,24,19.0,5.0,6.605454288742572e-06,9.085475194261804e-06,3.242308757281415e-06,-0.119512195121951
eichenschatt,0.1,12,10.0,2.0,3.302727144371286e-06,4.781829049611476e-06,1.296923502912566e-06,-0.0975609756097561
stück,0.32,838,397.0,441.0,0.0002306404455819,0.0001898386132695,0.0002859716323922,0.104065040650407
rauchen,0.18,333,211.0,122.0,9.16506782563032e-05,0.0001008965929468,7.911233367766652e-05,-0.0382113821138212
edeltat,0.03,13,13.0,0.0,3.5779544064022266e-06,6.216377764494919e-06,0.0,-0.0731707317073171
kürzeste,0.0,12,2.0,10.0,3.302727144371286e-06,9.563658099222952e-07,6.48461751456283e-06,0.075609756097561
vergssen,0.04,13,6.0,7.0,3.5779544064022266e-06,2.869097429766886e-06,4.539232260193981e-06,0.0024390243902439
bewachsen,0.09,55,47.0,8.0,1.5137499411701729e-05,2.247459653317394e-05,5.187694011650264e-06,-0.339024390243902
eich,0.14,115,61.0,54.0,3.165113513355816e-05,2.9169157202630008e-05,3.501693457863928e-05,-0.0211382113821139
fingern,0.04,44,19.0,25.0,1.2109999529361382e-05,9.085475194261804e-06,1.6211543786407075e-05,0.16260162601626
verbann,0.1,14,12.0,2.0,3.853181668433167e-06,5.738194859533772e-06,1.296923502912566e-06,-0.0154471544715447
erhoben,0.07,114,83.0,31.0,3.1375907871527214e-05,3.9689181111775255e-05,2.010231429514477e-05,-0.21869918699187
verfassen,0.06,15,5.0,10.0,4.128408930464107e-06,2.390914524805738e-06,6.48461751456283e-06,0.0268292682926829
unterschieden,0.04,76,71.0,5.0,2.091727191435148e-05,3.395098625224148e-05,3.242308757281415e-06,-0.14390243902439
traumbild,0.04,75,36.0,39.0,2.0642044652320537e-05,1.7214584578601314e-05,2.529000830679504e-05,0.0829268292682927
fände,0.01,134,69.0,65.0,3.688045311214603e-05,3.299462044231919e-05,4.215001384465839e-05,0.227642276422764
fütteren,0.11,19,18.0,1.0,5.2293179785878695e-06,8.607292289300657e-06,6.48461751456283e-07,-0.13739837398374
klavier,0.1,154,132.0,22.0,4.238499835276484e-05,6.312014345487148e-05,1.4266158532038226e-05,-0.269918699186992
durchströmen,0.01,99,78.0,21.0,2.724749894106311e-05,3.729826658696952e-05,1.3617696780581945e-05,-0.114634146341463
tapeten,0.1,23,15.0,8.0,6.330227026711632e-06,7.172743574417214e-06,5.187694011650264e-06,0.0203252032520325
behaglich,0.07,23,12.0,11.0,6.330227026711632e-06,5.738194859533772e-06,7.133079266019113e-06,0.126829268292683
gottesfried,0.07,16,6.0,10.0,4.403636192495048e-06,2.869097429766886e-06,6.48461751456283e-06,0.117886178861789
beschlagen,0.1,59,13.0,46.0,1.623840845982549e-05,6.216377764494919e-06,2.9829240566989017e-05,0.220325203252033
lüftlein,0.05,22,6.0,16.0,6.054999764680691e-06,2.869097429766886e-06,1.0375388023300527e-05,0.160162601626016
mittagsmahl,0.04,18,12.0,6.0,4.954090716556929e-06,5.738194859533772e-06,3.890770508737698e-06,-0.0373983739837398
bleicher,0.03,14,14.0,0.0,3.853181668433167e-06,6.694560669456067e-06,0.0,-0.195121951219512
unedl,0.07,11,6.0,5.0,3.027499882340345e-06,2.869097429766886e-06,3.242308757281415e-06,0.0268292682926829
erlö,0.04,11,9.0,2.0,3.027499882340345e-06,4.3036461446503285e-06,1.296923502912566e-06,-0.0886178861788618
abendglocke,0.1,37,22.0,15.0,1.0183408695144798e-05,1.0520023909145249e-05,9.726926271844245e-06,0.0626016260162601
beleuchten,0.06,80,48.0,32.0,2.201818096247524e-05,2.2952779438135087e-05,2.075077604660105e-05,-0.0658536585365854
begnadet,0.03,34,34.0,0.0,9.357726909051978e-06,1.625821876867902e-05,0.0,-0.0975609756097561
erstrecken,0.05,89,68.0,21.0,2.4495226320753705e-05,3.251643753735804e-05,1.3617696780581945e-05,-0.0260162601626016
aufgeschlagen,0.05,21,7.0,14.0,5.77977250264975e-06,3.347280334728033e-06,9.078464520387962e-06,0.102439024390244
abgewonnen,0.02,12,3.0,9.0,3.302727144371286e-06,1.434548714883443e-06,5.836155763106546e-06,0.117886178861789
büßend,0.24,14,14.0,0.0,3.853181668433167e-06,6.694560669456067e-06,0.0,-0.146341463414634
ritn,0.09,17,7.0,10.0,4.678863454525989e-06,3.347280334728033e-06,6.48461751456283e-06,0.0691056910569105
sonett,0.09,48,13.0,35.0,1.3210908577485143e-05,6.216377764494919e-06,2.2696161300969903e-05,0.195934959349593
zell,0.04,11,8.0,3.0,3.027499882340345e-06,3.825463239689181e-06,1.945385254368849e-06,-0.0552845528455285
herkulisch,0.06,26,20.0,6.0,7.155908812804453e-06,9.563658099222952e-06,3.890770508737698e-06,-0.0552845528455285
traubenhügel,0.06,12,4.0,8.0,3.302727144371286e-06,1.9127316198445905e-06,5.187694011650264e-06,0.0845528455284553
winkst,0.13,26,14.0,12.0,7.155908812804453e-06,6.694560669456067e-06,7.781541017475396e-06,0.0203252032520325
fluche,0.04,24,11.0,13.0,6.605454288742572e-06,5.260011954572624e-06,8.430002768931679e-06,0.111382113821138
nachtmahl,0.11,12,6.0,6.0,3.302727144371286e-06,2.869097429766886e-06,3.890770508737698e-06,-0.0065040650406504
gepflückt,0.06,32,16.0,16.0,8.807272384990096e-06,7.650926479378362e-06,1.0375388023300527e-05,-0.0284552845528455
energie,0.64,13,11.0,2.0,3.5779544064022266e-06,5.260011954572624e-06,1.296923502912566e-06,-0.0642276422764228
vermelden,0.03,22,15.0,7.0,6.054999764680691e-06,7.172743574417214e-06,4.539232260193981e-06,0.0113821138211382
atmeen,0.15,28,14.0,14.0,7.706363336866335e-06,6.694560669456067e-06,9.078464520387962e-06,0.0780487804878049
unvermögen,0.07,15,15.0,0.0,4.128408930464107e-06,7.172743574417214e-06,0.0,-0.195121951219512
schwellten,0.07,15,6.0,9.0,4.128408930464107e-06,2.869097429766886e-06,5.836155763106546e-06,0.0601626016260163
ausbreiten,0.01,202,143.0,59.0,5.559590693024998e-05,6.838015540944411e-05,3.8259243335920696e-05,0.0146341463414635
tasche,0.1,275,89.0,186.0,7.568749705850863e-05,4.255827854154214e-05,0.0001206138857708,0.272357723577236
umschwebt,0.18,41,39.0,2.0,1.128431774326856e-05,1.864913329348476e-05,1.296923502912566e-06,-0.283739837398374
verständlich,0.1,14,8.0,6.0,3.853181668433167e-06,3.825463239689181e-06,3.890770508737698e-06,0.0357723577235772
schleppsen,0.18,11,4.0,7.0,3.027499882340345e-06,1.9127316198445905e-06,4.539232260193981e-06,0.051219512195122
heeren,0.08,38,31.0,7.0,1.045863595717574e-05,1.4823670053795575e-05,4.539232260193981e-06,-0.241463414634146
flattre,0.07,25,23.0,2.0,6.880681550773512e-06,1.0998206814106395e-05,1.296923502912566e-06,-0.0886178861788618
erdulden,0.08,108,70.0,38.0,2.972454429934157e-05,3.3472803347280334e-05,2.4641546555338755e-05,-0.0455284552845529
umzingeln,0.06,24,15.0,9.0,6.605454288742572e-06,7.172743574417214e-06,5.836155763106546e-06,-0.0284552845528455
rundung,0.04,24,10.0,14.0,6.605454288742572e-06,4.781829049611476e-06,9.078464520387962e-06,0.0357723577235772
matthiesel,0.41,16,0.0,16.0,4.403636192495048e-06,0.0,1.0375388023300527e-05,0.0666666666666667
übergeben,0.05,227,162.0,65.0,6.247658848102349e-05,7.746563060370592e-05,4.215001384465839e-05,-0.0739837398373984
blumenzeit,0.01,18,13.0,5.0,4.954090716556929e-06,6.216377764494919e-06,3.242308757281415e-06,-0.0463414634146341
seemann,0.09,49,18.0,31.0,1.3486135839516084e-05,8.607292289300657e-06,2.010231429514477e-05,0.16260162601626
roh,0.05,342,210.0,132.0,9.412772361458164e-05,0.0001004184100418,8.559695119222935e-05,0.17479674796748
triefend,0.08,39,33.0,6.0,1.073386321920668e-05,1.578003586371787e-05,3.890770508737698e-06,-0.217073170731707
gerochen,0.09,31,19.0,12.0,8.532045122959155e-06,9.085475194261804e-06,7.781541017475396e-06,-0.0528455284552846
geschmeiß,0.0,17,17.0,0.0,4.678863454525989e-06,8.12910938433951e-06,0.0,-0.195121951219512
selbstbetrug,0.04,30,26.0,4.0,8.256817860928215e-06,1.243275552898984e-05,2.593847005825132e-06,-0.210569105691057
gefässe,0.06,16,15.0,1.0,4.403636192495048e-06,7.172743574417214e-06,6.48461751456283e-07,-0.161788617886179
ruhstatt,0.02,24,6.0,18.0,6.605454288742572e-06,2.869097429766886e-06,1.1672311526213091e-05,0.126829268292683
beutest,0.13,20,18.0,2.0,5.50454524061881e-06,8.607292289300657e-06,1.296923502912566e-06,-0.170731707317073
verlangsen,0.03,14,12.0,2.0,3.853181668433167e-06,5.738194859533772e-06,1.296923502912566e-06,-0.0886178861788618
verknüpft,0.03,12,12.0,0.0,3.302727144371286e-06,5.738194859533772e-06,0.0,-0.146341463414634
dämme,0.13,24,7.0,17.0,6.605454288742572e-06,3.347280334728033e-06,1.102384977475681e-05,0.126829268292683
reißen,0.03,2244,1453.0,791.0,0.0006176099759974,0.0006947997609085,0.0005129332454019,0.0
unterschied,0.02,311,229.0,82.0,8.55956784916225e-05,0.0001095038852361,5.3173863619415206e-05,-0.158536585365854
grünet,0.04,45,27.0,18.0,1.2385226791392324e-05,1.2910938433950989e-05,1.1672311526213091e-05,-0.083739837398374
surren,0.09,12,0.0,12.0,3.302727144371286e-06,0.0,7.781541017475396e-06,0.133333333333333
tücksch,0.09,18,2.0,16.0,4.954090716556929e-06,9.563658099222952e-07,1.0375388023300527e-05,0.175609756097561
verwacht,0.28,29,22.0,7.0,7.981590598897274e-06,1.0520023909145249e-05,4.539232260193981e-06,-0.0219512195121951
christin,0.08,29,20.0,9.0,7.981590598897274e-06,9.563658099222952e-06,5.836155763106546e-06,-0.119512195121951
glatze,0.02,19,6.0,13.0,5.2293179785878695e-06,2.869097429766886e-06,8.430002768931679e-06,0.0691056910569105
abreißen,0.03,55,37.0,18.0,1.5137499411701729e-05,1.7692767483562464e-05,1.1672311526213091e-05,-0.0747967479674797
bot,0.05,377,207.0,170.0,0.0001037606777856,9.898386132695756e-05,0.0001102384977475,0.217073170731707
haßt,0.03,13,11.0,2.0,3.5779544064022266e-06,5.260011954572624e-06,1.296923502912566e-06,-0.13739837398374
heldengeister,0.03,18,2.0,16.0,4.954090716556929e-06,9.563658099222952e-07,1.0375388023300527e-05,0.208943089430894
bester,0.03,28,22.0,6.0,7.706363336866335e-06,1.0520023909145249e-05,3.890770508737698e-06,-0.192682926829268
aufzuschließen,0.02,26,19.0,7.0,7.155908812804453e-06,9.085475194261804e-06,4.539232260193981e-06,-0.0861788617886179
hämisch,0.1,41,26.0,15.0,1.128431774326856e-05,1.243275552898984e-05,9.726926271844245e-06,-0.0195121951219512
jammer,0.1,673,447.0,226.0,0.0001852279473468,0.0002137477585176,0.0001465523558291,-0.166666666666667
nässe,0.1,29,20.0,9.0,7.981590598897274e-06,9.563658099222952e-06,5.836155763106546e-06,-0.0040650406504065
beginnend,0.02,32,32.0,0.0,8.807272384990096e-06,1.5301852958756724e-05,0.0,-0.24390243902439
umkommen,0.02,22,13.0,9.0,6.054999764680691e-06,6.216377764494919e-06,5.836155763106546e-06,-0.0861788617886179
himmelssege,0.03,12,2.0,10.0,3.302727144371286e-06,9.563658099222952e-07,6.48461751456283e-06,0.075609756097561
dannen,0.02,18,5.0,13.0,4.954090716556929e-06,2.390914524805738e-06,8.430002768931679e-06,0.160162601626016
lächeltest,0.08,13,11.0,2.0,3.5779544064022266e-06,5.260011954572624e-06,1.296923502912566e-06,-0.0398373983739837
entbiet,0.05,11,3.0,8.0,3.027499882340345e-06,1.434548714883443e-06,5.187694011650264e-06,0.075609756097561
anzuschaun,0.04,56,24.0,32.0,1.541272667373267e-05,1.1476389719067544e-05,2.075077604660105e-05,0.198373983739837
assessor,0.22,14,0.0,14.0,3.853181668433167e-06,0.0,9.078464520387962e-06,0.1
peinigung,0.72,14,2.0,12.0,3.853181668433167e-06,9.563658099222952e-07,7.781541017475396e-06,0.0422764227642276
grüner,0.05,20,13.0,7.0,5.50454524061881e-06,6.216377764494919e-06,4.539232260193981e-06,-0.0463414634146341
umkehren,0.02,45,24.0,21.0,1.2385226791392324e-05,1.1476389719067544e-05,1.3617696780581945e-05,0.113821138211382
begriff,0.05,251,180.0,71.0,6.908204276976607e-05,8.607292289300658e-05,4.604078435339609e-05,-0.160975609756098
siedeln,0.06,12,4.0,8.0,3.302727144371286e-06,1.9127316198445905e-06,5.187694011650264e-06,0.051219512195122
herzinnig,0.01,12,10.0,2.0,3.302727144371286e-06,4.781829049611476e-06,1.296923502912566e-06,-0.0886178861788618
seiht,0.31,12,0.0,12.0,3.302727144371286e-06,0.0,7.781541017475396e-06,0.0666666666666667
künstlich,0.02,139,115.0,24.0,3.825658942230073e-05,5.499103407053198e-05,1.5563082034950793e-05,-0.285365853658537
wandersmann,0.01,80,33.0,47.0,2.201818096247524e-05,1.578003586371787e-05,3.04777023184453e-05,0.0829268292682927
ergo,0.05,12,12.0,0.0,3.302727144371286e-06,5.738194859533772e-06,0.0,-0.0487804878048781
abstreifen,0.06,34,11.0,23.0,9.357726909051978e-06,5.260011954572624e-06,1.4914620283494508e-05,0.102439024390244
