word,semantic_score,count_complete,count_aufklaerung,count_kunstepoche,rel_count_complete,rel_count_aufklaerung,rel_count_kunstepoche,zeta_score
schlange,0.07,303,101.0,202.0,0.0001941583332372,0.0001352373683611,0.000248234402093,0.0
würdest,0.06,53,42.0,11.0,3.3961688652054166e-05,5.623732149671614e-05,1.351771496546224e-05,-0.5625
wetter,0.13,284,137.0,147.0,0.0001819833882487,0.0001834407867869,0.0001806458272657,0.0
wohltat,0.06,169,134.0,35.0,0.0001082929317395,0.0001794238352514,4.301091125374349e-05,-0.125
getümmel,0.08,79,39.0,40.0,5.0622139688910935e-05,5.2220369961236415e-05,4.915532714713541e-05,-0.107142857142857
seufzest,0.11,21,11.0,10.0,1.345651814515354e-05,1.472882229675899e-05,1.2288831786783853e-05,0.0
grämen,0.06,39,20.0,19.0,2.4990676555285143e-05,2.677967690319816e-05,2.334878039488932e-05,-0.0267857142857143
beruf,0.07,102,39.0,63.0,6.536023099074576e-05,5.2220369961236415e-05,7.741964025673828e-05,-0.107142857142857
riefst,0.12,18,6.0,12.0,1.1534158410131604e-05,8.03390307095945e-06,1.4746598144140623e-05,0.0714285714285715
darzutun,0.06,13,5.0,8.0,8.330225518428381e-06,6.6949192257995405e-06,9.831065429427082e-06,0.0178571428571428
brock,0.05,13,7.0,6.0,8.330225518428381e-06,9.372886916119356e-06,7.373299072070312e-06,0.0178571428571428
aufgehoben,0.09,21,14.0,7.0,1.345651814515354e-05,1.874577383223872e-05,8.602182250748698e-06,-0.196428571428571
wahres,0.09,11,5.0,6.0,7.048652361747092e-06,6.6949192257995405e-06,7.373299072070312e-06,-0.0446428571428572
beteuern,0.06,27,22.0,5.0,1.7301237615197408e-05,2.945764459351798e-05,6.144415893391926e-06,-0.330357142857143
zubereiten,0.06,20,15.0,5.0,1.2815731566812894e-05,2.008475767739862e-05,6.144415893391926e-06,-0.107142857142857
almose,0.03,45,28.0,17.0,2.8835396025329013e-05,3.749154766447743e-05,2.089101403753255e-05,-0.142857142857143
trichter,0.05,11,0.0,11.0,7.048652361747092e-06,0.0,1.351771496546224e-05,0.25
besteigen,0.15,86,27.0,59.0,5.510764573729544e-05,3.615256381931752e-05,7.250410754202473e-05,0.223214285714286
tier,0.17,530,227.0,303.0,0.0003396168865205,0.0003039493328512,0.0003723516031395,0.0
eigensinn,0.05,103,72.0,31.0,6.600101756908641e-05,9.64068368515134e-05,3.809537853902994e-05,-0.0982142857142857
gelehrter,0.08,14,12.0,2.0,8.971012096769025e-06,1.60678061419189e-05,2.4577663573567705e-06,-0.232142857142857
echauffieren,0.03,20,4.0,16.0,1.2815731566812894e-05,5.3559353806396325e-06,1.9662130858854164e-05,0.232142857142857
dramatisch,0.11,119,23.0,96.0,7.625360282253672e-05,3.079662843867789e-05,0.0001179727851531,0.3125
zwang,0.03,29,15.0,14.0,1.8582810771878697e-05,2.008475767739862e-05,1.7204364501497395e-05,-0.0178571428571429
mäulchen,0.07,12,12.0,0.0,7.689438940087736e-06,1.60678061419189e-05,0.0,-0.5
versäumnis,0.02,11,8.0,3.0,7.048652361747092e-06,1.0711870761279263e-05,3.686649536035156e-06,-0.0267857142857143
bote,0.1,41,16.0,25.0,2.6272249711966432e-05,2.142374152255853e-05,3.072207946695963e-05,0.133928571428571
duldung,0.1,15,7.0,8.0,9.61179867510967e-06,9.372886916119356e-06,9.831065429427082e-06,0.0178571428571428
beitrag,0.13,15,10.0,5.0,9.61179867510967e-06,1.338983845159908e-05,6.144415893391926e-06,-0.107142857142857
demungeachtet,0.02,11,6.0,5.0,7.048652361747092e-06,8.03390307095945e-06,6.144415893391926e-06,-0.0357142857142857
götterspruch,0.13,14,14.0,0.0,8.971012096769025e-06,1.874577383223872e-05,0.0,-0.285714285714286
haupttüre,0.17,11,7.0,4.0,7.048652361747092e-06,9.372886916119356e-06,4.915532714713541e-06,-0.0357142857142857
übereilen,0.1,81,58.0,23.0,5.190371284559222e-05,7.766106301927467e-05,2.826431310960286e-05,-0.178571428571429
beschäftiget,0.1,13,9.0,4.0,8.330225518428381e-06,1.2050854606439174e-05,4.915532714713541e-06,-0.0267857142857143
verfluch,0.1,12,7.0,5.0,7.689438940087736e-06,9.372886916119356e-06,6.144415893391926e-06,-0.116071428571429
fehler,0.06,397,266.0,131.0,0.0002543922716012,0.0003561697028125,0.0001609836964068,-0.0625
einnahme,0.04,18,7.0,11.0,1.1534158410131604e-05,9.372886916119356e-06,1.351771496546224e-05,0.0267857142857143
beben,0.12,353,157.0,196.0,0.0002261976621542,0.0002102204636901,0.0002408611030209,0.0
umstellen,0.08,24,3.0,21.0,1.5378877880175473e-05,4.016951535479725e-06,2.580654675224609e-05,0.410714285714286
eisig,0.05,13,3.0,10.0,8.330225518428381e-06,4.016951535479725e-06,1.2288831786783853e-05,0.4375
vorsagen,0.14,13,12.0,1.0,8.330225518428381e-06,1.60678061419189e-05,1.2288831786783853e-06,-0.294642857142857
missetat,0.12,25,15.0,10.0,1.601966445851612e-05,2.008475767739862e-05,1.2288831786783853e-05,-0.196428571428571
flusse,0.09,26,6.0,20.0,1.6660451036856762e-05,8.03390307095945e-06,2.4577663573567705e-05,0.258928571428571
schüler,0.04,148,87.0,61.0,9.48364135944154e-05,0.0001164915945289,7.49618738993815e-05,0.0803571428571429
junger,0.13,14,9.0,5.0,8.971012096769025e-06,1.2050854606439174e-05,6.144415893391926e-06,-0.0446428571428572
besuch,0.08,186,103.0,83.0,0.0001191863035713,0.0001379153360514,0.0001019973038303,-0.0625
französisch,0.09,11,2.0,9.0,7.048652361747092e-06,2.6779676903198163e-06,1.1059948608105468e-05,0.169642857142857
eltern,0.14,510,292.0,218.0,0.0003268011549537,0.0003909832827866,0.0002678965329518,0.0
blicks,0.06,19,5.0,14.0,1.217494498847225e-05,6.6949192257995405e-06,1.7204364501497395e-05,0.348214285714286
philosophisch,0.04,63,40.0,23.0,4.0369554435460615e-05,5.355935380639632e-05,2.826431310960286e-05,-0.0267857142857143
kreuze,0.08,41,13.0,28.0,2.6272249711966432e-05,1.7406789987078807e-05,3.440872900299479e-05,0.0625
vergiftet,0.04,17,7.0,10.0,1.089337183179096e-05,9.372886916119356e-06,1.2288831786783853e-05,-0.0535714285714285
trotzen,0.07,153,73.0,80.0,9.804034648611864e-05,9.774582069667328e-05,9.831065429427082e-05,-0.0535714285714286
balle,0.14,35,12.0,23.0,2.2427530241922564e-05,1.60678061419189e-05,2.826431310960286e-05,0.196428571428571
weiberl,0.1,13,0.0,13.0,8.330225518428381e-06,0.0,1.597548132281901e-05,0.25
besonnenheit,0.06,11,6.0,5.0,7.048652361747092e-06,8.03390307095945e-06,6.144415893391926e-06,0.0357142857142857
umstände,0.05,315,217.0,98.0,0.0002018477721773,0.0002905594943997,0.0001204305515104,-0.0625
hiesig,0.03,64,32.0,32.0,4.101034101380126e-05,4.284748304511706e-05,3.932426171770833e-05,-0.107142857142857
lorbeern,0.06,11,3.0,8.0,7.048652361747092e-06,4.016951535479725e-06,9.831065429427082e-06,0.0982142857142857
tale,0.09,64,24.0,40.0,4.101034101380126e-05,3.21356122838378e-05,4.915532714713541e-05,0.0446428571428571
wunderlich,0.07,197,92.0,105.0,0.0001262349559331,0.0001231865137547,0.0001290327337612,-0.125
gesangbuch,0.04,16,9.0,7.0,1.0252585253450316e-05,1.2050854606439174e-05,8.602182250748698e-06,-0.375
zerbrochen,0.07,83,35.0,48.0,5.318528600227351e-05,4.686443458059679e-05,5.898639257656249e-05,0.0803571428571429
seinesgleichen,0.06,13,8.0,5.0,8.330225518428381e-06,1.0711870761279263e-05,6.144415893391926e-06,-0.107142857142857
schmilzt,0.11,12,7.0,5.0,7.689438940087736e-06,9.372886916119356e-06,6.144415893391926e-06,-0.303571428571429
wagstück,0.04,23,8.0,15.0,1.4738091301834828e-05,1.0711870761279263e-05,1.843324768017577e-05,0.214285714285714
vorübergehen,0.03,50,17.0,33.0,3.203932891703224e-05,2.276272536771844e-05,4.055314489638672e-05,0.4375
weismachen,0.05,17,12.0,5.0,1.089337183179096e-05,1.60678061419189e-05,6.144415893391926e-06,-0.375
holz,0.03,174,78.0,96.0,0.0001114968646312,0.0001044407399224,0.0001179727851531,0.0
rückkunft,0.11,19,15.0,4.0,1.217494498847225e-05,2.008475767739862e-05,4.915532714713541e-06,-0.464285714285714
erneu,0.09,14,7.0,7.0,8.971012096769025e-06,9.372886916119356e-06,8.602182250748698e-06,0.0982142857142857
voraussehen,0.1,12,9.0,3.0,7.689438940087736e-06,1.2050854606439174e-05,3.686649536035156e-06,-0.446428571428571
truppe,0.07,162,39.0,123.0,0.0001038074256911,5.2220369961236415e-05,0.0001511526309774,0.160714285714286
april,0.03,23,11.0,12.0,1.4738091301834828e-05,1.472882229675899e-05,1.4746598144140623e-05,-0.196428571428571
benommen,0.06,12,8.0,4.0,7.689438940087736e-06,1.0711870761279263e-05,4.915532714713541e-06,-0.25
abschlagen,0.21,74,46.0,28.0,4.741820679720771e-05,6.159325687735578e-05,3.440872900299479e-05,-0.116071428571429
verwehren,0.07,51,26.0,25.0,3.268011549537288e-05,3.4813579974157614e-05,3.072207946695963e-05,0.0446428571428571
paradies,0.05,84,54.0,30.0,5.382607258061416e-05,7.230512763863505e-05,3.686649536035156e-05,0.0803571428571429
dege,0.12,62,26.0,36.0,3.972876785711997e-05,3.4813579974157614e-05,4.423979443242187e-05,0.223214285714286
gereuen,0.07,45,31.0,14.0,2.8835396025329013e-05,4.150849919995715e-05,1.7204364501497395e-05,-0.473214285714286
sonett,0.07,24,14.0,10.0,1.5378877880175473e-05,1.874577383223872e-05,1.2288831786783853e-05,0.160714285714286
mager,0.05,50,29.0,21.0,3.203932891703224e-05,3.883053150963733e-05,2.580654675224609e-05,0.1875
meuterei,0.04,16,7.0,9.0,1.0252585253450316e-05,9.372886916119356e-06,1.1059948608105468e-05,0.0267857142857143
spitzbüberei,0.05,13,7.0,6.0,8.330225518428381e-06,9.372886916119356e-06,7.373299072070312e-06,-0.116071428571429
sprächen,0.05,89,46.0,43.0,5.703000547231738e-05,6.159325687735578e-05,5.284197668317057e-05,0.0178571428571429
pastor,0.03,279,273.0,6.0,0.000178779455357,0.0003655425897286,7.373299072070312e-06,-0.258928571428571
übereilung,0.11,44,33.0,11.0,2.8194609446988367e-05,4.418646689027697e-05,1.351771496546224e-05,-0.223214285714286
pöbelhaft,0.07,11,8.0,3.0,7.048652361747092e-06,1.0711870761279263e-05,3.686649536035156e-06,-0.3125
spaße,0.08,15,5.0,10.0,9.61179867510967e-06,6.6949192257995405e-06,1.2288831786783853e-05,0.0892857142857143
system,0.01,60,23.0,37.0,3.844719470043868e-05,3.079662843867789e-05,4.546867761110026e-05,0.4375
einziger,0.06,142,75.0,67.0,9.099169412437154e-05,0.0001004237883869,8.233517297145181e-05,0.0803571428571429
harnisch,0.06,75,34.0,41.0,4.805899337554835e-05,4.552545073543688e-05,5.03842103258138e-05,-0.0357142857142857
genießen,0.09,540,336.0,204.0,0.0003460247523039,0.0004498985719737,0.0002506921684503,0.0
verlust,0.01,241,177.0,64.0,0.00015442956538,0.0002370001405933,7.864852343541666e-05,-0.0625
erzwingen,0.05,51,24.0,27.0,3.268011549537288e-05,3.21356122838378e-05,3.3179845824316405e-05,-0.0892857142857143
gesichter,0.13,45,22.0,23.0,2.8835396025329013e-05,2.945764459351798e-05,2.826431310960286e-05,-0.0892857142857143
eindrücken,0.08,12,3.0,9.0,7.689438940087736e-06,4.016951535479725e-06,1.1059948608105468e-05,0.285714285714286
volks,0.04,62,32.0,30.0,3.972876785711997e-05,4.284748304511706e-05,3.686649536035156e-05,-0.107142857142857
mußtest,0.07,27,13.0,14.0,1.7301237615197408e-05,1.7406789987078807e-05,1.7204364501497395e-05,0.0446428571428571
unschätzbar,0.04,38,28.0,10.0,2.43498899769445e-05,3.749154766447743e-05,1.2288831786783853e-05,-0.142857142857143
schlingel,0.11,60,21.0,39.0,3.844719470043868e-05,2.811866074835807e-05,4.7926443968457024e-05,-0.142857142857143
losung,0.06,49,27.0,22.0,3.139854233869159e-05,3.615256381931752e-05,2.703542993092448e-05,-0.0089285714285713
vormittage,0.13,11,9.0,2.0,7.048652361747092e-06,1.2050854606439174e-05,2.4577663573567705e-06,-0.160714285714286
ruhm,0.13,538,223.0,315.0,0.0003447431791472,0.0002985933974706,0.0003870982012836,0.0
begier,0.05,45,22.0,23.0,2.8835396025329013e-05,2.945764459351798e-05,2.826431310960286e-05,-0.0803571428571429
spekulation,0.03,28,7.0,21.0,1.794202419353805e-05,9.372886916119356e-06,2.580654675224609e-05,0.196428571428571
ritt,0.11,34,13.0,21.0,2.178674366358192e-05,1.7406789987078807e-05,2.580654675224609e-05,-0.0267857142857143
trennen,0.08,540,295.0,245.0,0.0003460247523039,0.0003950002343221,0.0003010763787762,0.0
gewisser,0.11,17,13.0,4.0,1.089337183179096e-05,1.7406789987078807e-05,4.915532714713541e-06,-0.25
unwillkommen,0.04,15,10.0,5.0,9.61179867510967e-06,1.338983845159908e-05,6.144415893391926e-06,-0.169642857142857
galanterie,0.08,41,21.0,20.0,2.6272249711966432e-05,2.811866074835807e-05,2.4577663573567705e-05,-0.348214285714286
kronleuchter,0.15,11,4.0,7.0,7.048652361747092e-06,5.3559353806396325e-06,8.602182250748698e-06,-0.0267857142857143
beneidenswert,0.07,13,2.0,11.0,8.330225518428381e-06,2.6779676903198163e-06,1.351771496546224e-05,0.357142857142857
künstlerisch,0.18,15,0.0,15.0,9.61179867510967e-06,0.0,1.843324768017577e-05,0.3125
verbergen,0.06,704,404.0,300.0,0.0004511137511518,0.0005409494734446,0.0003686649536035,0.0
wiederherstellen,0.08,20,7.0,13.0,1.2815731566812894e-05,9.372886916119356e-06,1.597548132281901e-05,0.0803571428571428
wegbleiben,0.03,20,12.0,8.0,1.2815731566812894e-05,1.60678061419189e-05,9.831065429427082e-06,-0.125
bär,0.08,106,35.0,71.0,6.792337730410833e-05,4.686443458059679e-05,8.725070568616535e-05,0.214285714285714
kerze,0.09,79,16.0,63.0,5.0622139688910935e-05,2.142374152255853e-05,7.741964025673828e-05,0.446428571428571
tendenz,0.12,24,10.0,14.0,1.5378877880175473e-05,1.338983845159908e-05,1.7204364501497395e-05,0.107142857142857
stuart,0.07,24,23.0,1.0,1.5378877880175473e-05,3.079662843867789e-05,1.2288831786783853e-06,-0.0089285714285714
patient,0.13,30,15.0,15.0,1.922359735021934e-05,2.008475767739862e-05,1.843324768017577e-05,-0.196428571428571
wüstenei,0.08,12,4.0,8.0,7.689438940087736e-06,5.3559353806396325e-06,9.831065429427082e-06,0.107142857142857
schlafe,0.3,176,69.0,107.0,0.0001127784377879,9.238988531603366e-05,0.0001314905001185,0.0
flehte,0.08,22,12.0,10.0,1.4097304723494184e-05,1.60678061419189e-05,1.2288831786783853e-05,0.133928571428571
vorrede,0.06,30,17.0,13.0,1.922359735021934e-05,2.276272536771844e-05,1.597548132281901e-05,-0.133928571428571
prägen,0.06,28,13.0,15.0,1.794202419353805e-05,1.7406789987078807e-05,1.843324768017577e-05,-0.0714285714285714
begriffe,0.09,15,9.0,6.0,9.61179867510967e-06,1.2050854606439174e-05,7.373299072070312e-06,-0.1875
totschlag,0.08,15,7.0,8.0,9.61179867510967e-06,9.372886916119356e-06,9.831065429427082e-06,0.0892857142857143
pressen,0.08,45,21.0,24.0,2.8835396025329013e-05,2.811866074835807e-05,2.9493196288281246e-05,0.0982142857142857
zieht,0.09,133,56.0,77.0,8.522461491930575e-05,7.498309532895485e-05,9.462400475823568e-05,0.0178571428571429
geschichtsschreiber,0.13,14,7.0,7.0,8.971012096769025e-06,9.372886916119356e-06,8.602182250748698e-06,-0.116071428571429
überrest,0.06,12,10.0,2.0,7.689438940087736e-06,1.338983845159908e-05,2.4577663573567705e-06,-0.0892857142857143
schwärzen,0.03,21,11.0,10.0,1.345651814515354e-05,1.472882229675899e-05,1.2288831786783853e-05,-0.116071428571429
grause,0.13,26,4.0,22.0,1.6660451036856762e-05,5.3559353806396325e-06,2.703542993092448e-05,0.348214285714286
letzter,0.09,2331,1207.0,1124.0,0.001493673514112,0.001616153501108,0.0013812646928345,0.0
berge,0.13,13,5.0,8.0,8.330225518428381e-06,6.6949192257995405e-06,9.831065429427082e-06,0.160714285714286
drückn,0.06,31,12.0,19.0,1.9864383928559983e-05,1.60678061419189e-05,2.334878039488932e-05,0.25
grille,0.1,104,70.0,34.0,6.664180414742705e-05,9.372886916119356e-05,4.17820280750651e-05,-0.178571428571429
froh,0.08,360,169.0,191.0,0.0002306831682026,0.000226288269832,0.0002347166871275,0.0714285714285714
huhn,0.03,28,16.0,12.0,1.794202419353805e-05,2.142374152255853e-05,1.4746598144140623e-05,-0.0714285714285714
stürbe,0.06,12,5.0,7.0,7.689438940087736e-06,6.6949192257995405e-06,8.602182250748698e-06,0.0892857142857143
gebärde,0.02,82,40.0,42.0,5.2544499423932864e-05,5.355935380639632e-05,5.161309350449218e-05,0.232142857142857
trachten,0.07,91,27.0,64.0,5.831157862899867e-05,3.615256381931752e-05,7.864852343541666e-05,0.285714285714286
herausnehmen,0.1,12,4.0,8.0,7.689438940087736e-06,5.3559353806396325e-06,9.831065429427082e-06,0.151785714285714
mann,0.07,3616,1918.0,1698.0,0.0023170842672797,0.0025681710150167,0.0020866436373958,0.0
hingebung,0.18,17,1.0,16.0,1.089337183179096e-05,1.338983845159908e-06,1.9662130858854164e-05,0.303571428571429
klotz,0.01,17,5.0,12.0,1.089337183179096e-05,6.6949192257995405e-06,1.4746598144140623e-05,0.205357142857143
dante,0.05,15,2.0,13.0,9.61179867510967e-06,2.6779676903198163e-06,1.597548132281901e-05,-0.0178571428571428
lächerlich,0.02,70,43.0,27.0,4.485506048384513e-05,5.757630534187605e-05,3.3179845824316405e-05,-0.357142857142857
bügel,0.04,15,2.0,13.0,9.61179867510967e-06,2.6779676903198163e-06,1.597548132281901e-05,0.357142857142857
logik,0.1,17,3.0,14.0,1.089337183179096e-05,4.016951535479725e-06,1.7204364501497395e-05,0.169642857142857
lust,0.04,826,427.0,399.0,0.0005292897137093,0.0005717461018832,0.0004903243882926,0.0
plaudern,0.06,151,88.0,63.0,9.675877332943736e-05,0.000117830578374,7.741964025673828e-05,-0.0625
opposition,0.09,34,1.0,33.0,2.178674366358192e-05,1.338983845159908e-06,4.055314489638672e-05,0.241071428571429
zurückgegeben,0.08,15,8.0,7.0,9.61179867510967e-06,1.0711870761279263e-05,8.602182250748698e-06,-0.0535714285714285
vollkommenheit,0.1,71,63.0,8.0,4.549584706218577e-05,8.435598224507422e-05,9.831065429427082e-06,-0.276785714285714
düstern,0.08,45,17.0,28.0,2.8835396025329013e-05,2.276272536771844e-05,3.440872900299479e-05,0.196428571428571
anhaben,0.06,16,9.0,7.0,1.0252585253450316e-05,1.2050854606439174e-05,8.602182250748698e-06,-0.1875
pärchen,0.1,13,9.0,4.0,8.330225518428381e-06,1.2050854606439174e-05,4.915532714713541e-06,-0.25
vexieren,0.12,13,9.0,4.0,8.330225518428381e-06,1.2050854606439174e-05,4.915532714713541e-06,-0.0357142857142857
akademisch,0.05,12,5.0,7.0,7.689438940087736e-06,6.6949192257995405e-06,8.602182250748698e-06,0.0982142857142857
possenspiel,0.11,16,11.0,5.0,1.0252585253450316e-05,1.472882229675899e-05,6.144415893391926e-06,-0.178571428571429
ekeln,0.06,40,26.0,14.0,2.563146313362579e-05,3.4813579974157614e-05,1.7204364501497395e-05,-0.357142857142857
buse,0.08,19,8.0,11.0,1.217494498847225e-05,1.0711870761279263e-05,1.351771496546224e-05,0.0714285714285715
lehnstuhl,0.1,56,34.0,22.0,3.58840483870761e-05,4.552545073543688e-05,2.703542993092448e-05,0.169642857142857
aufgabe,0.07,46,8.0,38.0,2.9476182603669656e-05,1.0711870761279263e-05,4.669756078977864e-05,0.196428571428571
affen,0.16,14,5.0,9.0,8.971012096769025e-06,6.6949192257995405e-06,1.1059948608105468e-05,0.0892857142857143
lösen,0.06,502,198.0,304.0,0.000321674862327,0.0002651188013416,0.0003735804863182,0.0
schwung,0.1,60,22.0,38.0,3.844719470043868e-05,2.945764459351798e-05,4.669756078977864e-05,0.294642857142857
pot,0.09,35,27.0,8.0,2.2427530241922564e-05,3.615256381931752e-05,9.831065429427082e-06,-0.133928571428571
sitzet,0.07,15,10.0,5.0,9.61179867510967e-06,1.338983845159908e-05,6.144415893391926e-06,-0.0267857142857143
triffst,0.07,31,10.0,21.0,1.9864383928559983e-05,1.338983845159908e-05,2.580654675224609e-05,0.330357142857143
trauerspiele,0.19,19,7.0,12.0,1.217494498847225e-05,9.372886916119356e-06,1.4746598144140623e-05,-0.125
eintracht,0.08,11,5.0,6.0,7.048652361747092e-06,6.6949192257995405e-06,7.373299072070312e-06,-0.0446428571428572
verschlimmern,0.16,16,8.0,8.0,1.0252585253450316e-05,1.0711870761279263e-05,9.831065429427082e-06,-0.116071428571429
ziemen,0.07,17,8.0,9.0,1.089337183179096e-05,1.0711870761279263e-05,1.1059948608105468e-05,0.0714285714285715
infanterie,0.17,20,1.0,19.0,1.2815731566812894e-05,1.338983845159908e-06,2.334878039488932e-05,0.303571428571429
diader,0.11,23,9.0,14.0,1.4738091301834828e-05,1.2050854606439174e-05,1.7204364501497395e-05,0.0178571428571428
ränk,0.07,21,12.0,9.0,1.345651814515354e-05,1.60678061419189e-05,1.1059948608105468e-05,-0.1875
erfähren,0.1,13,6.0,7.0,8.330225518428381e-06,8.03390307095945e-06,8.602182250748698e-06,0.0267857142857143
lahm,0.04,21,8.0,13.0,1.345651814515354e-05,1.0711870761279263e-05,1.597548132281901e-05,-0.0535714285714285
wein,0.24,1110,508.0,602.0,0.0007112731019581,0.0006802037933412,0.0007397876735643,0.0
vogt,0.1,19,10.0,9.0,1.217494498847225e-05,1.338983845159908e-05,1.1059948608105468e-05,0.178571428571429
verse,0.08,15,7.0,8.0,9.61179867510967e-06,9.372886916119356e-06,9.831065429427082e-06,0.0
augenblickes,0.13,11,5.0,6.0,7.048652361747092e-06,6.6949192257995405e-06,7.373299072070312e-06,-0.0357142857142857
hühnchen,0.06,12,6.0,6.0,7.689438940087736e-06,8.03390307095945e-06,7.373299072070312e-06,0.0267857142857143
stecken,0.16,964,434.0,530.0,0.0006177182615203,0.0005811189887994,0.0006513080846995,0.0
übermacht,0.08,36,8.0,28.0,2.306831682026321e-05,1.0711870761279263e-05,3.440872900299479e-05,0.392857142857143
pille,0.09,22,11.0,11.0,1.4097304723494184e-05,1.472882229675899e-05,1.351771496546224e-05,0.0803571428571428
findeen,0.03,37,16.0,21.0,2.3709103398603854e-05,2.142374152255853e-05,2.580654675224609e-05,0.169642857142857
weis,0.15,53,26.0,27.0,3.3961688652054166e-05,3.4813579974157614e-05,3.3179845824316405e-05,0.0357142857142857
liebster,0.11,282,193.0,89.0,0.000180701815092,0.0002584238821158,0.0001093706029023,0.142857142857143
titulieren,0.11,20,13.0,7.0,1.2815731566812894e-05,1.7406789987078807e-05,8.602182250748698e-06,-0.125
verkaufen,0.09,328,169.0,159.0,0.0002101779976957,0.000226288269832,0.0001953924254098,0.0
ries,0.13,17,8.0,9.0,1.089337183179096e-05,1.0711870761279263e-05,1.1059948608105468e-05,0.151785714285714
rosse,0.13,67,18.0,49.0,4.29327007488232e-05,2.4101709212878348e-05,6.021527575524088e-05,0.5
geister,0.13,336,169.0,167.0,0.0002153042903224,0.000226288269832,0.0002052234908392,0.0
vermelden,0.12,15,7.0,8.0,9.61179867510967e-06,9.372886916119356e-06,9.831065429427082e-06,-0.0446428571428572
palme,0.05,41,17.0,24.0,2.6272249711966432e-05,2.276272536771844e-05,2.9493196288281246e-05,0.401785714285714
verschworenen,0.08,12,11.0,1.0,7.689438940087736e-06,1.472882229675899e-05,1.2288831786783853e-06,-0.151785714285714
schifflein,0.25,14,3.0,11.0,8.971012096769025e-06,4.016951535479725e-06,1.351771496546224e-05,0.294642857142857
belustigen,0.04,19,13.0,6.0,1.217494498847225e-05,1.7406789987078807e-05,7.373299072070312e-06,-0.383928571428571
topf,0.06,42,24.0,18.0,2.691303629030708e-05,3.21356122838378e-05,2.2119897216210936e-05,0.133928571428571
genieß,0.16,12,7.0,5.0,7.689438940087736e-06,9.372886916119356e-06,6.144415893391926e-06,-0.107142857142857
fest,0.04,583,226.0,357.0,0.0003735785751725,0.0003026103490061,0.0004387112947881,0.0
haust,0.11,14,3.0,11.0,8.971012096769025e-06,4.016951535479725e-06,1.351771496546224e-05,0.428571428571429
wiederholung,0.07,27,11.0,16.0,1.7301237615197408e-05,1.472882229675899e-05,1.9662130858854164e-05,-0.133928571428571
vorschrift,0.2,23,14.0,9.0,1.4738091301834828e-05,1.874577383223872e-05,1.1059948608105468e-05,-0.339285714285714
ziererei,0.11,11,5.0,6.0,7.048652361747092e-06,6.6949192257995405e-06,7.373299072070312e-06,0.0982142857142857
gewächs,0.09,15,3.0,12.0,9.61179867510967e-06,4.016951535479725e-06,1.4746598144140623e-05,0.482142857142857
verlaß,0.04,156,86.0,70.0,9.996270622114056e-05,0.0001151526106837,8.602182250748697e-05,-0.0625
bedeutend,0.07,69,26.0,43.0,4.4214273905504486e-05,3.4813579974157614e-05,5.284197668317057e-05,-0.0357142857142857
unterweisen,0.13,18,9.0,9.0,1.1534158410131604e-05,1.2050854606439174e-05,1.1059948608105468e-05,-0.1875
scheinet,0.03,39,30.0,9.0,2.4990676555285143e-05,4.016951535479724e-05,1.1059948608105468e-05,-0.339285714285714
schwertern,0.19,18,6.0,12.0,1.1534158410131604e-05,8.03390307095945e-06,1.4746598144140623e-05,0.214285714285714
doppeln,0.07,18,12.0,6.0,1.1534158410131604e-05,1.60678061419189e-05,7.373299072070312e-06,-0.25
ergriff,0.12,11,2.0,9.0,7.048652361747092e-06,2.6779676903198163e-06,1.1059948608105468e-05,0.294642857142857
geschlossen,0.12,51,15.0,36.0,3.268011549537288e-05,2.008475767739862e-05,4.423979443242187e-05,0.241071428571429
eßen,0.1,19,7.0,12.0,1.217494498847225e-05,9.372886916119356e-06,1.4746598144140623e-05,0.0803571428571428
wusste,0.1,15,13.0,2.0,9.61179867510967e-06,1.7406789987078807e-05,2.4577663573567705e-06,-0.366071428571429
panzer,0.0,42,11.0,31.0,2.691303629030708e-05,1.472882229675899e-05,3.809537853902994e-05,0.330357142857143
schmücken,0.16,379,114.0,265.0,0.0002428581131911,0.0001526441583482,0.0003256540423497,0.0714285714285714
steigern,0.07,32,7.0,25.0,2.050517050690063e-05,9.372886916119356e-06,3.072207946695963e-05,0.410714285714286
tücksch,0.03,15,3.0,12.0,9.61179867510967e-06,4.016951535479725e-06,1.4746598144140623e-05,0.160714285714286
opfer,0.09,595,329.0,266.0,0.0003812680141126,0.0004405256850576,0.0003268829255284,0.0
wohnen,0.05,771,350.0,421.0,0.0004940464519006,0.0004686443458059,0.0005173598182236,0.0
schiffen,0.13,63,15.0,48.0,4.0369554435460615e-05,2.008475767739862e-05,5.898639257656249e-05,0.178571428571429
zart,0.06,361,159.0,202.0,0.0002313239547809,0.0002128984313804,0.000248234402093,0.0
seide,0.16,27,12.0,15.0,1.7301237615197408e-05,1.60678061419189e-05,1.843324768017577e-05,0.232142857142857
verführer,0.11,56,39.0,17.0,3.58840483870761e-05,5.2220369961236415e-05,2.089101403753255e-05,-0.357142857142857
senator,0.08,45,9.0,36.0,2.8835396025329013e-05,1.2050854606439174e-05,4.423979443242187e-05,0.160714285714286
spieße,0.05,26,7.0,19.0,1.6660451036856762e-05,9.372886916119356e-06,2.334878039488932e-05,0.401785714285714
unaussprechlich,0.05,43,31.0,12.0,2.755382286864772e-05,4.150849919995715e-05,1.4746598144140623e-05,-0.482142857142857
mädchen,0.24,2848,1558.0,1290.0,0.0018249601751141,0.0020861368307591,0.0015852593004951,0.0
