word,semantic_score,count_complete,count_aufklaerung,count_kunstepoche,rel_count_complete,rel_count_aufklaerung,rel_count_kunstepoche,zeta_score
freundes,0.03,49,31.0,18.0,1.8791016666864805e-05,1.6583845515594432e-05,2.437901237912073e-05,0.2
zeitlang,0.05,18,14.0,4.0,6.902822449052377e-06,7.489478619945873e-06,5.417558306471274e-06,-0.461111111111111
irrig,0.1,27,25.0,2.0,1.0354233673578564e-05,1.3374068964189058e-05,2.708779153235637e-06,0.0
ungestüem,0.05,29,20.0,9.0,1.1121213945695496e-05,1.0699255171351246e-05,1.2189506189560363e-05,-0.0499999999999999
haken,0.06,27,14.0,13.0,1.0354233673578564e-05,7.489478619945873e-06,1.760706449603164e-05,-0.0666666666666667
betreffen,0.02,765,545.0,220.0,0.0002933699540847,0.0002915547034193,0.0002979657068559,0.0
lichtpunkt,0.03,21,13.0,8.0,8.053292857227773e-06,6.95451586137831e-06,1.0835116612942547e-05,0.305555555555556
privilegiert,0.12,15,14.0,1.0,5.7523520408769805e-06,7.489478619945873e-06,1.3543895766178184e-06,-0.233333333333333
verleumd,0.09,22,16.0,6.0,8.436782993286238e-06,8.559404137080997e-06,8.12633745970691e-06,0.0388888888888889
gedichten,0.08,20,10.0,10.0,7.669802721169307e-06,5.349627585675623e-06,1.3543895766178185e-05,0.0666666666666666
kränklichkeit,0.12,49,33.0,16.0,1.8791016666864805e-05,1.7653771032729557e-05,2.167023322588509e-05,0.166666666666667
weiche,0.06,21,15.0,6.0,8.053292857227773e-06,8.024441378513435e-06,8.12633745970691e-06,0.0666666666666666
anregen,0.07,90,31.0,59.0,3.451411224526188e-05,1.6583845515594432e-05,7.990898502045128e-05,0.327777777777778
aussöhnung,0.05,33,30.0,3.0,1.2655174489929357e-05,1.604888275702687e-05,4.063168729853455e-06,0.0111111111111111
gefühllos,0.01,22,15.0,7.0,8.436782993286238e-06,8.024441378513435e-06,9.480727036324728e-06,0.294444444444444
anheben,0.04,36,28.0,8.0,1.3805644898104754e-05,1.4978957239891746e-05,1.0835116612942547e-05,0.122222222222222
abfeuern,0.12,11,10.0,1.0,4.218391496643119e-06,5.349627585675623e-06,1.3543895766178184e-06,-0.116666666666667
verschlingen,0.01,234,177.0,57.0,8.97366918376809e-05,9.468840826645854e-05,7.720020586721564e-05,-0.0444444444444444
ausfallen,0.02,102,75.0,27.0,3.911599387796347e-05,4.012220689256717e-05,3.65685185686811e-05,-0.0888888888888889
frack,0.17,26,16.0,10.0,9.9707435375201e-06,8.559404137080997e-06,1.3543895766178185e-05,0.0944444444444444
weltteil,0.02,54,47.0,7.0,2.070846734715713e-05,2.5143249652675428e-05,9.480727036324728e-06,0.0222222222222222
vermutet,0.05,13,12.0,1.0,4.98537176876005e-06,6.419553102810748e-06,1.3543895766178184e-06,-0.261111111111111
verfluchen,0.07,78,56.0,22.0,2.99122306125603e-05,2.995791447978349e-05,2.9796570685592005e-05,-0.177777777777778
sausen,0.06,55,20.0,35.0,2.10919574832156e-05,1.0699255171351246e-05,4.740363518162364e-05,0.144444444444444
seherin,0.03,12,10.0,2.0,4.601881632701584e-06,5.349627585675623e-06,2.708779153235637e-06,-0.0222222222222222
robust,0.1,15,4.0,11.0,5.7523520408769805e-06,2.1398510342702493e-06,1.4898285342796002e-05,0.0611111111111111
gliedern,0.03,63,44.0,19.0,2.415987857168332e-05,2.3538361376972743e-05,2.573340195573855e-05,0.15
irr,0.1,20,5.0,15.0,7.669802721169307e-06,2.674813792837812e-06,2.0315843649267275e-05,0.333333333333333
lektion,0.04,62,61.0,1.0,2.377638843562485e-05,3.26327282726213e-05,1.3543895766178184e-06,-0.477777777777778
sündlich,0.05,19,11.0,8.0,7.286312585110842e-06,5.884590344243186e-06,1.0835116612942547e-05,-0.194444444444444
berichten,0.03,369,286.0,83.0,0.0001415078602055,0.0001529993489503,0.0001124143348592,-0.0444444444444444
hineintrat,0.06,24,10.0,14.0,9.203763265403168e-06,5.349627585675623e-06,1.8961454072649456e-05,0.216666666666667
dreistigkeit,0.02,50,39.0,11.0,1.917450680292327e-05,2.086354758413493e-05,1.4898285342796002e-05,-0.0722222222222222
verstärken,0.06,99,89.0,10.0,3.796552346978807e-05,4.761168551251305e-05,1.3543895766178185e-05,-0.133333333333333
wunsch,0.07,927,715.0,212.0,0.0003554953561261,0.0003824983723758,0.0002871305902429,0.0
schmerzlich,0.02,291,167.0,124.0,0.000111595629593,8.933878068078291e-05,0.0001679443075006,0.372222222222222
kunststückch,0.04,12,3.0,9.0,4.601881632701584e-06,1.604888275702687e-06,1.2189506189560363e-05,0.0055555555555555
seinigen,0.01,11,9.0,2.0,4.218391496643119e-06,4.8146648271080605e-06,2.708779153235637e-06,-0.0611111111111111
mechanisch,0.06,130,92.0,38.0,4.9853717687600496e-05,4.921657378821573e-05,5.14668039114771e-05,-0.133333333333333
krankenbett,0.06,14,12.0,2.0,5.368861904818515e-06,6.419553102810748e-06,2.708779153235637e-06,0.127777777777778
geistern,0.04,53,33.0,20.0,2.0324977211098666e-05,1.7653771032729557e-05,2.708779153235637e-05,-0.205555555555555
anbeter,0.02,59,55.0,4.0,2.2625918027449457e-05,2.942295172121593e-05,5.417558306471274e-06,-0.133333333333333
radiante,0.19,29,29.0,0.0,1.1121213945695496e-05,1.5513919998459307e-05,0.0,-0.0666666666666667
anmaßung,0.03,76,62.0,14.0,2.914525034044337e-05,3.3167691031188864e-05,1.8961454072649456e-05,0.127777777777778
brief,0.23,3245,2409.0,836.0,0.0012444254915097,0.0012887252853892,0.0011322696860524,0.0
feurigste,0.12,13,13.0,0.0,4.98537176876005e-06,6.95451586137831e-06,0.0,-0.355555555555556
herzlichkeit,0.02,60,38.0,22.0,2.300940816350792e-05,2.0328584825567367e-05,2.9796570685592005e-05,0.422222222222222
abendmahl,0.22,53,49.0,4.0,2.0324977211098666e-05,2.621317516981056e-05,5.417558306471274e-06,-0.0111111111111111
unvermerkt,0.02,17,15.0,2.0,6.519332312993912e-06,8.024441378513435e-06,2.708779153235637e-06,-0.1
samten,0.2,22,17.0,5.0,8.436782993286238e-06,9.09436689564856e-06,6.771947883089091e-06,-0.205555555555556
treulosigkeit,0.04,38,32.0,6.0,1.4572625170221684e-05,1.7118808274161995e-05,8.12633745970691e-06,-0.361111111111111
anzuge,0.09,25,21.0,4.0,9.587253401461637e-06,1.1234217929918807e-05,5.417558306471274e-06,0.0833333333333334
zimmern,0.05,76,51.0,25.0,2.914525034044337e-05,2.728310068694568e-05,3.385973941544546e-05,0.2
hinreißend,0.06,31,19.0,12.0,1.1888194217812426e-05,1.0164292412783684e-05,1.625267491941382e-05,0.111111111111111
lustwandeln,0.05,23,10.0,13.0,8.820273129344703e-06,5.349627585675623e-06,1.760706449603164e-05,0.0666666666666666
jahrzehnt,0.06,18,16.0,2.0,6.902822449052377e-06,8.559404137080997e-06,2.708779153235637e-06,0.211111111111111
süßest,0.05,23,15.0,8.0,8.820273129344703e-06,8.024441378513435e-06,1.0835116612942547e-05,-0.15
geehrt,0.01,30,16.0,14.0,1.150470408175396e-05,8.559404137080997e-06,1.8961454072649456e-05,0.138888888888889
scheitern,0.08,93,66.0,27.0,3.566458265343728e-05,3.5307542065459115e-05,3.65685185686811e-05,-0.144444444444445
großmütiger,0.08,30,23.0,7.0,1.150470408175396e-05,1.2304143447053933e-05,9.480727036324728e-06,0.0277777777777778
sträubend,0.07,13,8.0,5.0,4.98537176876005e-06,4.279702068540499e-06,6.771947883089091e-06,0.194444444444444
hochzeittag,0.0,20,11.0,9.0,7.669802721169307e-06,5.884590344243186e-06,1.2189506189560363e-05,0.116666666666667
luftzug,0.1,11,5.0,6.0,4.218391496643119e-06,2.674813792837812e-06,8.12633745970691e-06,0.222222222222222
klang,0.02,70,27.0,43.0,2.6844309524092577e-05,1.4443994481324185e-05,5.823875179456619e-05,-0.0833333333333332
apotheke,0.11,47,46.0,1.0,1.802403639474787e-05,2.4608286894107865e-05,1.3543895766178184e-06,-0.2
niederlage,0.08,41,33.0,8.0,1.572309557839708e-05,1.7653771032729557e-05,1.0835116612942547e-05,-0.177777777777778
brauchst,0.03,14,10.0,4.0,5.368861904818515e-06,5.349627585675623e-06,5.417558306471274e-06,0.116666666666667
zwanzigst,0.07,83,54.0,29.0,3.182968129285263e-05,2.888798896264837e-05,3.927729772191673e-05,0.0555555555555556
gerechtigkeit,0.11,464,404.0,60.0,0.0001779394231311,0.0002161249544612,8.12633745970691e-05,-0.0833333333333334
herausziehen,0.04,35,27.0,8.0,1.3422154762046289e-05,1.4443994481324185e-05,1.0835116612942547e-05,0.0166666666666667
aufzufassen,0.04,31,13.0,18.0,1.1888194217812426e-05,6.95451586137831e-06,2.437901237912073e-05,0.394444444444444
abgenutzt,0.06,21,16.0,5.0,8.053292857227773e-06,8.559404137080997e-06,6.771947883089091e-06,-0.216666666666667
wohnplatz,0.03,19,14.0,5.0,7.286312585110842e-06,7.489478619945873e-06,6.771947883089091e-06,-0.222222222222222
unverstand,0.03,11,8.0,3.0,4.218391496643119e-06,4.279702068540499e-06,4.063168729853455e-06,-0.194444444444444
beschimpfen,0.07,46,38.0,8.0,1.7640546258689406e-05,2.0328584825567367e-05,1.0835116612942547e-05,-0.0222222222222222
sonnenaufgang,0.05,51,38.0,13.0,1.955799693898173e-05,2.0328584825567367e-05,1.760706449603164e-05,0.138888888888889
pfahl,0.08,15,11.0,4.0,5.7523520408769805e-06,5.884590344243186e-06,5.417558306471274e-06,-0.327777777777778
verweilen,0.01,398,284.0,114.0,0.0001526290741512,0.0001519294234331,0.0001544004117344,-0.0166666666666667
aussprechen,0.1,566,332.0,234.0,0.000217055417009,0.0001776076358444,0.0003169271609285,-0.0277777777777779
natur,0.01,4276,3235.0,1041.0,0.0016398038217859,0.001730604523966,0.0014099195492591,0.0
bauart,0.2,34,22.0,12.0,1.3038664625987823e-05,1.1769180688486372e-05,1.625267491941382e-05,0.138888888888889
oberer,0.07,754,541.0,213.0,0.000289151562588,0.000289414852385,0.0002884849798195,0.0
betrogen,0.05,69,60.0,9.0,2.6460819388034112e-05,3.209776551405374e-05,1.2189506189560363e-05,0.0222222222222222
griffen,0.04,16,10.0,6.0,6.135842176935446e-06,5.349627585675623e-06,8.12633745970691e-06,0.144444444444444
ander,0.03,49,43.0,6.0,1.8791016666864805e-05,2.300339861840518e-05,8.12633745970691e-06,-0.455555555555555
vorherig,0.02,12,11.0,1.0,4.601881632701584e-06,5.884590344243186e-06,1.3543895766178184e-06,-0.211111111111111
antritt,0.05,12,11.0,1.0,4.601881632701584e-06,5.884590344243186e-06,1.3543895766178184e-06,-0.1
urkunde,0.14,78,50.0,28.0,2.99122306125603e-05,2.674813792837812e-05,3.792290814529891e-05,0.0055555555555555
motion,0.1,13,10.0,3.0,4.98537176876005e-06,5.349627585675623e-06,4.063168729853455e-06,-0.0055555555555555
friedrich,0.02,13,11.0,2.0,4.98537176876005e-06,5.884590344243186e-06,2.708779153235637e-06,0.116666666666667
teint,0.09,11,7.0,4.0,4.218391496643119e-06,3.744739309972936e-06,5.417558306471274e-06,0.1
gespielinn,0.06,29,24.0,5.0,1.1121213945695496e-05,1.2839106205621495e-05,6.771947883089091e-06,0.0666666666666666
lehrsätze,0.03,12,12.0,0.0,4.601881632701584e-06,6.419553102810748e-06,0.0,-0.183333333333333
mäuler,0.03,31,24.0,7.0,1.1888194217812426e-05,1.2839106205621495e-05,9.480727036324728e-06,-0.238888888888889
lebenszeit,0.04,70,59.0,11.0,2.6844309524092577e-05,3.1562802755486176e-05,1.4898285342796002e-05,-0.261111111111111
herrschen,0.05,527,400.0,127.0,0.0002020993017028,0.000213985103427,0.0001720074762304,0.0666666666666667
kündigen,0.01,98,85.0,13.0,3.758203333372961e-05,4.54718344782428e-05,1.760706449603164e-05,-0.183333333333333
beißen,0.07,60,38.0,22.0,2.300940816350792e-05,2.0328584825567367e-05,2.9796570685592005e-05,-0.177777777777778
jedesmaliger,0.1,14,12.0,2.0,5.368861904818515e-06,6.419553102810748e-06,2.708779153235637e-06,-0.166666666666667
besetzt,0.12,88,68.0,20.0,3.374713197314495e-05,3.637746758259424e-05,2.708779153235637e-05,0.122222222222222
schneidend,0.09,103,32.0,71.0,3.949948401402193e-05,1.7118808274161995e-05,9.61616599398651e-05,0.277777777777778
einnehmen,0.06,473,403.0,70.0,0.0001813908343556,0.0002155899917027,9.480727036324728e-05,0.0
verzogen,0.07,33,22.0,11.0,1.2655174489929357e-05,1.1769180688486372e-05,1.4898285342796002e-05,0.188888888888889
strahl,0.08,284,138.0,146.0,0.0001089111986406,7.38248606823236e-05,0.0001977408781862,0.144444444444444
fürchteen,0.04,34,23.0,11.0,1.3038664625987823e-05,1.2304143447053933e-05,1.4898285342796002e-05,0.383333333333333
erheben,0.0,1714,1072.0,642.0,0.0006573020932042,0.0005734800771844,0.0008695181081886,0.0
spann,0.09,32,19.0,13.0,1.2271684353870891e-05,1.0164292412783684e-05,1.760706449603164e-05,0.433333333333333
gekrümmt,0.09,24,16.0,8.0,9.203763265403168e-06,8.559404137080997e-06,1.0835116612942547e-05,0.0111111111111111
mährcher,0.03,17,13.0,4.0,6.519332312993912e-06,6.95451586137831e-06,5.417558306471274e-06,0.0888888888888889
husch,0.11,16,13.0,3.0,6.135842176935446e-06,6.95451586137831e-06,4.063168729853455e-06,-0.0611111111111111
freuet,0.07,39,33.0,6.0,1.495611530628015e-05,1.7653771032729557e-05,8.12633745970691e-06,0.133333333333333
bestätigung,0.05,60,47.0,13.0,2.300940816350792e-05,2.5143249652675428e-05,1.760706449603164e-05,0.2
wehr,0.08,24,13.0,11.0,9.203763265403168e-06,6.95451586137831e-06,1.4898285342796002e-05,0.0277777777777778
steuermann,0.06,13,8.0,5.0,4.98537176876005e-06,4.279702068540499e-06,6.771947883089091e-06,-0.288888888888889
übertrafen,0.11,14,14.0,0.0,5.368861904818515e-06,7.489478619945873e-06,0.0,-0.477777777777778
nachsinn,0.03,20,14.0,6.0,7.669802721169307e-06,7.489478619945873e-06,8.12633745970691e-06,-0.161111111111111
bleiben,0.0,8646,6185.0,2461.0,0.0033156557163614,0.0033087446617403,0.0033331527480564,0.0
näscherei,0.12,16,11.0,5.0,6.135842176935446e-06,5.884590344243186e-06,6.771947883089091e-06,-0.166666666666667
beherzt,0.1,16,9.0,7.0,6.135842176935446e-06,4.8146648271080605e-06,9.480727036324728e-06,-0.0444444444444445
plünderen,0.06,16,16.0,0.0,6.135842176935446e-06,8.559404137080997e-06,0.0,-0.488888888888889
quell,0.04,51,27.0,24.0,1.955799693898173e-05,1.4443994481324185e-05,3.250534983882764e-05,0.0555555555555556
gestaltung,0.04,63,12.0,51.0,2.415987857168332e-05,6.419553102810748e-06,6.907386840750874e-05,0.416666666666667
gönner,0.04,60,50.0,10.0,2.300940816350792e-05,2.674813792837812e-05,1.3543895766178185e-05,-0.25
chronik,0.07,41,24.0,17.0,1.572309557839708e-05,1.2839106205621495e-05,2.302462280250291e-05,-0.277777777777778
ford,0.04,14,11.0,3.0,5.368861904818515e-06,5.884590344243186e-06,4.063168729853455e-06,0.0222222222222222
wahnsinn,0.04,286,118.0,168.0,0.0001096781789127,6.312560551097235e-05,0.0002275374488717,0.622222222222222
säckel,0.07,33,18.0,15.0,1.2655174489929357e-05,9.62932965421612e-06,2.0315843649267275e-05,-0.127777777777778
entbehrt,0.07,21,12.0,9.0,8.053292857227773e-06,6.419553102810748e-06,1.2189506189560363e-05,0.183333333333333
zeitraum,0.05,49,38.0,11.0,1.8791016666864805e-05,2.0328584825567367e-05,1.4898285342796002e-05,0.138888888888889
nutz,0.08,22,20.0,2.0,8.436782993286238e-06,1.0699255171351246e-05,2.708779153235637e-06,-0.111111111111111
gestürzt,0.1,13,8.0,5.0,4.98537176876005e-06,4.279702068540499e-06,6.771947883089091e-06,-0.0055555555555555
oper,0.19,150,61.0,89.0,5.752352040876981e-05,3.26327282726213e-05,0.0001205406723189,0.172222222222222
delinquent,0.11,16,15.0,1.0,6.135842176935446e-06,8.024441378513435e-06,1.3543895766178184e-06,-0.261111111111111
sommernacht,0.05,24,18.0,6.0,9.203763265403168e-06,9.62932965421612e-06,8.12633745970691e-06,0.161111111111111
beerdigen,0.1,17,15.0,2.0,6.519332312993912e-06,8.024441378513435e-06,2.708779153235637e-06,0.144444444444444
anbau,0.11,22,22.0,0.0,8.436782993286238e-06,1.1769180688486372e-05,0.0,0.0333333333333333
beschlag,0.04,31,17.0,14.0,1.1888194217812426e-05,9.09436689564856e-06,1.8961454072649456e-05,0.0055555555555555
ungetrübt,0.03,25,11.0,14.0,9.587253401461637e-06,5.884590344243186e-06,1.8961454072649456e-05,0.188888888888889
sammlen,0.04,20,15.0,5.0,7.669802721169307e-06,8.024441378513435e-06,6.771947883089091e-06,-0.216666666666667
abziehen,0.03,182,141.0,41.0,6.97952047626407e-05,7.542974895802629e-05,5.552997264133055e-05,-0.0277777777777779
heiterst,0.04,34,22.0,12.0,1.3038664625987823e-05,1.1769180688486372e-05,1.625267491941382e-05,0.411111111111111
unglückselig,0.03,103,75.0,28.0,3.949948401402193e-05,4.012220689256717e-05,3.792290814529891e-05,-0.155555555555556
straucheln,0.05,16,14.0,2.0,6.135842176935446e-06,7.489478619945873e-06,2.708779153235637e-06,0.05
parnaß,0.13,14,11.0,3.0,5.368861904818515e-06,5.884590344243186e-06,4.063168729853455e-06,-0.0722222222222222
einschnitt,0.06,17,17.0,0.0,6.519332312993912e-06,9.09436689564856e-06,0.0,-0.127777777777778
scheue,0.08,14,5.0,9.0,5.368861904818515e-06,2.674813792837812e-06,1.2189506189560363e-05,0.361111111111111
wärm,0.0,94,82.0,12.0,3.604807278949574e-05,4.386694620254011e-05,1.625267491941382e-05,-0.188888888888889
garnison,0.15,25,17.0,8.0,9.587253401461637e-06,9.09436689564856e-06,1.0835116612942547e-05,0.0111111111111111
lästig,0.04,64,44.0,20.0,2.4543368707741783e-05,2.3538361376972743e-05,2.708779153235637e-05,0.455555555555555
wenden,0.01,2080,1340.0,740.0,0.0007976594830016,0.0007168500964805,0.0010022482866971,0.0
amte,0.04,26,25.0,1.0,9.9707435375201e-06,1.3374068964189058e-05,1.3543895766178184e-06,-0.283333333333333
knüpfen,0.16,225,165.0,60.0,8.62852806131547e-05,8.826885516364778e-05,8.12633745970691e-05,0.266666666666667
major,0.09,28,25.0,3.0,1.073772380963703e-05,1.3374068964189058e-05,4.063168729853455e-06,0.0333333333333333
hag,0.11,38,18.0,20.0,1.4572625170221684e-05,9.62932965421612e-06,2.708779153235637e-05,0.177777777777778
hämisch,0.06,83,44.0,39.0,3.182968129285263e-05,2.3538361376972743e-05,5.282119348809492e-05,-0.0166666666666666
duett,0.24,57,16.0,41.0,2.1858937755332526e-05,8.559404137080997e-06,5.552997264133055e-05,0.444444444444444
kupferstich,0.18,27,19.0,8.0,1.0354233673578564e-05,1.0164292412783684e-05,1.0835116612942547e-05,0.0555555555555556
linker,0.1,555,403.0,152.0,0.0002128370255124,0.0002155899917027,0.0002058672156459,0.0
reisewagen,0.06,42,26.0,16.0,1.6106585714455545e-05,1.390903172275662e-05,2.167023322588509e-05,0.516666666666667
betrachteen,0.01,33,24.0,9.0,1.2655174489929357e-05,1.2839106205621495e-05,1.2189506189560363e-05,-0.0111111111111111
arm,0.02,5531,3989.0,1542.0,0.0021210839425393,0.002133966443926,0.0020884687271446,0.0
abänderung,0.02,46,40.0,6.0,1.7640546258689406e-05,2.1398510342702493e-05,8.12633745970691e-06,0.0055555555555555
lehnstuhl,0.07,81,47.0,34.0,3.10627010207357e-05,2.5143249652675428e-05,4.604924560500582e-05,0.0166666666666667
sklavinne,0.11,26,21.0,5.0,9.9707435375201e-06,1.1234217929918807e-05,6.771947883089091e-06,-0.1
ritt,0.1,166,83.0,83.0,6.365936258570526e-05,4.440190896110767e-05,0.0001124143348592,0.177777777777778
schalle,0.15,22,9.0,13.0,8.436782993286238e-06,4.8146648271080605e-06,1.760706449603164e-05,0.227777777777778
spräche,0.03,18,10.0,8.0,6.902822449052377e-06,5.349627585675623e-06,1.0835116612942547e-05,0.161111111111111
bestürzung,0.06,202,160.0,42.0,7.746500748381e-05,8.559404137080997e-05,5.688436221794837e-05,-0.166666666666667
zurücklegen,0.06,108,84.0,24.0,4.141693469431426e-05,4.493687171967524e-05,3.250534983882764e-05,-0.25
vorbereitung,0.02,127,100.0,27.0,4.8703247279425104e-05,5.349627585675623e-05,3.65685185686811e-05,-0.0222222222222221
kamm,0.08,30,18.0,12.0,1.150470408175396e-05,9.62932965421612e-06,1.625267491941382e-05,0.294444444444444
selbstverachtung,0.02,20,15.0,5.0,7.669802721169307e-06,8.024441378513435e-06,6.771947883089091e-06,0.127777777777778
kreise,0.06,58,36.0,22.0,2.224242789139099e-05,1.925865930843224e-05,2.9796570685592005e-05,0.361111111111111
schrieben,0.02,39,29.0,10.0,1.495611530628015e-05,1.5513919998459307e-05,1.3543895766178185e-05,0.244444444444444
treue,0.04,120,79.0,41.0,4.601881632701584e-05,4.226205792683742e-05,5.552997264133055e-05,0.0222222222222221
magisch,0.09,210,146.0,64.0,8.053292857227773e-05,7.810456275086409e-05,8.668093290354038e-05,0.111111111111111
geschritten,0.02,19,6.0,13.0,7.286312585110842e-06,3.209776551405374e-06,1.760706449603164e-05,0.322222222222222
symmetrie,0.05,21,17.0,4.0,8.053292857227773e-06,9.09436689564856e-06,5.417558306471274e-06,0.05
bildhauer,0.06,99,57.0,42.0,3.796552346978807e-05,3.049287723835105e-05,5.688436221794837e-05,-0.0777777777777777
beleidigung,0.1,223,190.0,33.0,8.551830034103778e-05,0.0001016429241278,4.469485602838801e-05,-0.0722222222222221
feste,0.02,46,37.0,9.0,1.7640546258689406e-05,1.9793622066999805e-05,1.2189506189560363e-05,0.0888888888888889
verderber,0.04,15,15.0,0.0,5.7523520408769805e-06,8.024441378513435e-06,0.0,-0.477777777777778
prunk,0.05,58,35.0,23.0,2.224242789139099e-05,1.8723696549864683e-05,3.115096026220982e-05,0.522222222222222
dächt,0.06,17,13.0,4.0,6.519332312993912e-06,6.95451586137831e-06,5.417558306471274e-06,0.0388888888888889
denkbar,0.09,13,9.0,4.0,4.98537176876005e-06,4.8146648271080605e-06,5.417558306471274e-06,0.155555555555556
ehrenpfort,0.05,11,9.0,2.0,4.218391496643119e-06,4.8146648271080605e-06,2.708779153235637e-06,0.0722222222222222
anlaß,0.1,27,22.0,5.0,1.0354233673578564e-05,1.1769180688486372e-05,6.771947883089091e-06,0.0944444444444444
zueign,0.02,32,28.0,4.0,1.2271684353870891e-05,1.4978957239891746e-05,5.417558306471274e-06,-0.238888888888889
blätt,0.15,15,8.0,7.0,5.7523520408769805e-06,4.279702068540499e-06,9.480727036324728e-06,0.05
unbeweglich,0.07,37,33.0,4.0,1.418913503416322e-05,1.7653771032729557e-05,5.417558306471274e-06,-0.294444444444444
schwiegen,0.02,67,46.0,21.0,2.569383911591718e-05,2.4608286894107865e-05,2.8442181108974185e-05,0.122222222222222
durchschauen,0.05,71,31.0,40.0,2.7227799660151043e-05,1.6583845515594432e-05,5.417558306471273e-05,0.427777777777778
pfeifen,0.12,118,65.0,53.0,4.5251836054898914e-05,3.477257930689155e-05,7.178264756074438e-05,-0.116666666666667
geschichtserzählung,0.02,16,14.0,2.0,6.135842176935446e-06,7.489478619945873e-06,2.708779153235637e-06,-0.155555555555556
rudern,0.29,25,19.0,6.0,9.587253401461637e-06,1.0164292412783684e-05,8.12633745970691e-06,-0.166666666666667
menschenbrust,0.04,15,9.0,6.0,5.7523520408769805e-06,4.8146648271080605e-06,8.12633745970691e-06,0.277777777777778
sämtlicher,0.05,34,33.0,1.0,1.3038664625987823e-05,1.7653771032729557e-05,1.3543895766178184e-06,-0.35
dunkelheit,0.06,211,138.0,73.0,8.091641870833619e-05,7.38248606823236e-05,9.887043909310074e-05,-0.0444444444444444
vorkommen,0.03,653,468.0,185.0,0.0002504190588461,0.0002503625710096,0.0002505620716742,0.0666666666666667
zusammenhängend,0.07,39,36.0,3.0,1.495611530628015e-05,1.925865930843224e-05,4.063168729853455e-06,-0.277777777777778
irrgarten,0.04,12,6.0,6.0,4.601881632701584e-06,3.209776551405374e-06,8.12633745970691e-06,0.116666666666667
bedrohen,0.05,84,58.0,26.0,3.221317142891109e-05,3.1027839996918613e-05,3.521412899206328e-05,0.05
eifer,0.04,227,167.0,60.0,8.705226088527164e-05,8.933878068078291e-05,8.12633745970691e-05,0.1
reichtume,0.0,18,12.0,6.0,6.902822449052377e-06,6.419553102810748e-06,8.12633745970691e-06,0.05
anwandlung,0.0,32,19.0,13.0,1.2271684353870891e-05,1.0164292412783684e-05,1.760706449603164e-05,0.0277777777777778
verfertiget,0.07,14,13.0,1.0,5.368861904818515e-06,6.95451586137831e-06,1.3543895766178184e-06,-0.277777777777778
erbittern,0.07,24,18.0,6.0,9.203763265403168e-06,9.62932965421612e-06,8.12633745970691e-06,0.0277777777777778
unvollkommen,0.03,40,34.0,6.0,1.5339605442338615e-05,1.818873379129712e-05,8.12633745970691e-06,-0.227777777777778
drohend,0.07,110,76.0,34.0,4.218391496643119e-05,4.0657169651134734e-05,4.604924560500582e-05,0.3
personifiziert,0.05,16,15.0,1.0,6.135842176935446e-06,8.024441378513435e-06,1.3543895766178184e-06,-0.0333333333333334
reverenz,0.11,34,33.0,1.0,1.3038664625987823e-05,1.7653771032729557e-05,1.3543895766178184e-06,-0.544444444444444
mißgriff,0.07,17,10.0,7.0,6.519332312993912e-06,5.349627585675623e-06,9.480727036324728e-06,0.277777777777778
klingel,0.1,36,11.0,25.0,1.3805644898104754e-05,5.884590344243186e-06,3.385973941544546e-05,0.133333333333333
zahllos,0.06,44,33.0,11.0,1.6873565986572475e-05,1.7653771032729557e-05,1.4898285342796002e-05,0.488888888888889
lieb,0.02,865,601.0,264.0,0.0003317189676905,0.0003215126178991,0.0003575588482271,0.0
lasst,0.01,24,20.0,4.0,9.203763265403168e-06,1.0699255171351246e-05,5.417558306471274e-06,-0.0444444444444445
viertelstunde,0.04,143,113.0,30.0,5.483908945636055e-05,6.045079171813454e-05,4.063168729853455e-05,0.0777777777777777
genuß,0.04,486,340.0,146.0,0.0001863762061244,0.0001818873379129,0.0001977408781862,-0.0555555555555556
angehörig,0.05,24,17.0,7.0,9.203763265403168e-06,9.09436689564856e-06,9.480727036324728e-06,-0.138888888888889
betragen,0.0,1095,857.0,238.0,0.000419921698984,0.0004584630840924,0.000322344719235,0.0
hufe,0.12,12,9.0,3.0,4.601881632701584e-06,4.8146648271080605e-06,4.063168729853455e-06,0.0333333333333333
tale,0.12,139,78.0,61.0,5.3305128912126686e-05,4.172709516826986e-05,8.261776417368692e-05,0.0833333333333334
überschlagen,0.08,31,26.0,5.0,1.1888194217812426e-05,1.390903172275662e-05,6.771947883089091e-06,-0.172222222222222
unwesentlich,0.03,12,11.0,1.0,4.601881632701584e-06,5.884590344243186e-06,1.3543895766178184e-06,-0.183333333333333
vertrautest,0.04,12,10.0,2.0,4.601881632701584e-06,5.349627585675623e-06,2.708779153235637e-06,0.0333333333333333
abgemessen,0.17,45,29.0,16.0,1.725705612263094e-05,1.5513919998459307e-05,2.167023322588509e-05,-0.0888888888888889
unedle,0.07,11,11.0,0.0,4.218391496643119e-06,5.884590344243186e-06,0.0,-0.0611111111111111
somnambule,0.03,25,0.0,25.0,9.587253401461637e-06,0.0,3.385973941544546e-05,0.111111111111111
zusammensetzung,0.12,53,50.0,3.0,2.0324977211098666e-05,2.674813792837812e-05,4.063168729853455e-06,-0.322222222222222
standpunkt,0.13,66,33.0,33.0,2.531034897985872e-05,1.7653771032729557e-05,4.469485602838801e-05,0.305555555555556
